,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
10,0x31700e3bff34c7ab23a3a3b6054c631eac6a507583eb64bc5ed078eba3c5e204,Success,Confirmed within 30 secs,"4.87093485 Ether ($8,665.39)",0.004263 Ether ($7.58),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
11,0xf27ff9e9db027d69c961aab9d26ec283ce7a5de409f0e87b83e9160a4c50ba2f,Success,Confirmed within 30 secs,"4.354037 Ether ($7,745.83)",0.004263 Ether ($7.58),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
12,0xcca665041ed608d1aff983fc5f9d284c55f48a72fe904f06e7df44b91e48423a,Success,Confirmed within 30 secs,"6.988737 Ether ($12,432.96)",0.004263 Ether ($7.58),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
13,0x833896883904a164710d44cf9025a3522e45c3fc0cd43bff14659a2735dba9a1,Success,Confirmed within 30 secs,"14.67721594 Ether ($26,110.77)",0.004263 Ether ($7.58),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
14,0x68371455a10c95bcc74ac413127547a9a1cbf8c84b65edbfeb67b4e8586c4395,Success,Confirmed within 30 secs,"66.143227 Ether ($117,668.80)",0.004263 Ether ($7.58),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
15,0xa9b5327e25db09378416a96ffc40abf6cd50d20a38163a72e8d876c8e8671680,Success,Confirmed within 30 secs,0.00845278 Ether ($15.04),0.004263 Ether ($7.58),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
16,0xda399a4926684a5c0a0f0367789e38c4704a663562c35aa353ffae624690c309,Success,Confirmed within 30 secs,"16.436337 Ether ($29,240.24)",0.004263 Ether ($7.58),0.000000203 Ether (203 Gwei),"21,000","21,000 (100%)"
17,0xdcaa2b37014ac6dab5be9fdb2fc6ddfd2b23eed3b4036c9b426c71e9fefe351b,Success,Confirmed within 30 secs,0.02153 Ether ($38.30),0.004305 Ether ($7.66),0.000000205 Ether (205 Gwei),"420,000","21,000 (5%)"
18,0x1caaf2dd3c97378d150304acbc468798405c81663217734112352b58e2410e0d,Success,Confirmed within 1 min,"3.37098 Ether ($5,996.97)",0.02584977447599 Ether ($45.99),0.00000021201025594 Ether (212.01025594 Gwei),"376,000","121,927 (32.43%)"
19,0x9162c3f4e09acadb017480c3b11ddd58de5eb72f2b21110542bd2b4dbb1cea35,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00784460544 Ether ($13.96),0.00000021354 Ether (213.54 Gwei),"200,000","36,736 (18.37%)"
20,0xe0dd5c6a7e0fe8b2f7995a9ef2cef5477bdd00f7491b3ddf0b55b4e9750feeab,Success,Confirmed within 30 secs,0.1064724 Ether ($189.41),0.0045276 Ether ($8.05),0.0000002156 Ether (215.6 Gwei),"21,000","21,000 (100%)"
21,0xa79580cc9d3ef8e67f07ff7ac948fc151d46f875eed5a9de4a146ce18d6a7fd8,Success,Confirmed within 30 secs,"6.99 Ether ($12,435.21)",0.004660425 Ether ($8.29),0.000000221925 Ether (221.925 Gwei),"21,000","21,000 (100%)"
22,0xaf9417ea84e622ac1472a7a144576b4668b280fab987e6908737438b14503a9e,Success,Confirmed within 30 secs,"3.5 Ether ($6,226.50)",0.00525 Ether ($9.34),0.00000025 Ether (250 Gwei),"21,000","21,000 (100%)"
23,0x63cfddef97e943a97b8501365576b87b401aeee63852035c4208b8f27d09919e,Success,Confirmed within 30 secs,"197.257561 Ether ($349,696.23)",0.0054371625 Ether ($9.64),0.0000002589125 Ether (258.9125 Gwei),"90,000","21,000 (23.33%)"
24,0xcefa1e07a9153f0f54aaeedb305b6f688ca166e2486773fe9ba1b18d3341d9da,Success,Confirmed within 1 min,0.03394972 Ether ($60.19),0.0062139 Ether ($11.02),0.0000002959 Ether (295.9 Gwei),"90,000","21,000 (23.33%)"
25,0x0e750afe0171ceb809a05ab282e52a8de546efac976da156a2a9346408cf5355,Success,Confirmed within 30 secs,0.27457530011404604 Ether ($486.76),0.0062139 Ether ($11.02),0.0000002959 Ether (295.9 Gwei),"21,000","21,000 (100%)"
26,0x54ceed3be8a009df6c8e7a9345c9a16931f065af3150d4253533bc82e1efe578,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00753629844185 Ether ($13.36),0.000000358871354374 Ether (358.871354374 Gwei),"21,000","21,000 (100%)"
27,0x93666f74bcd9ca5df77db3c2f4a48407004251cb316fa5342c0ecf17c5bc935d,Success,Confirmed within 30 secs,"48.796871 Ether ($86,506.60)",0.003129 Ether ($5.55),0.000000149 Ether (149 Gwei),"21,000","21,000 (100%)"
28,0x1598196dfb6b1323e2ac5a9f4dd9efc4867e6b7e50a9d677fe2d23e023c2e59f,Success,Confirmed within 30 secs,0 Ether ($0.00),0.003906929 Ether ($6.93),0.000000149 Ether (149 Gwei),"41,221","26,221 (63.61%)"
29,0x5941f5c381e75eb8421ea1d49cb36ca6ada6ff53074dc17746f41affbf602aa1,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00614014105089 Ether ($10.87),0.000000149000001235 Ether (149.000001235 Gwei),"60,000","41,209 (68.68%)"
30,0xec991377dffb16f70cb943ef976a2a31476e86cc21f3c9e77affee6d06c85742,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00635535 Ether ($11.25),0.00000015 Ether (150 Gwei),"69,418","42,369 (61.03%)"
31,0x0663c86faf9888e61e5b751a29534734bfd13ed9908be38da53d3e7e61e4cf50,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0287955 Ether ($50.96),0.00000015 Ether (150 Gwei),"291,836","191,970 (65.78%)"
32,0xaed94581f2f806020ad5a9193a7bde24005748b77c0300c87c8d4aa9da447393,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00393315 Ether ($6.96),0.00000015 Ether (150 Gwei),"49,465","26,221 (53.01%)"
33,0x637c68174517c57cb466a2532f16d4bbd47fd4ce409179a17899342982ee5a13,Success,Confirmed within 30 secs,0.014780611947 Ether ($26.16),0.00315 Ether ($5.57),0.00000015 Ether (150 Gwei),"21,000","21,000 (100%)"
34,0xe7f02026b5456dd533c0a9f85b87aa6b455cd29484f245de0ea976c9203fc25e,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00636841 Ether ($11.27),0.000000163 Ether (163 Gwei),"49,070","39,070 (79.62%)"
35,0x1c709244603df7f06c8d7877cdbab16bf0b8cee649f22e0802480a45665a9a3f,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0058605 Ether ($10.37),0.00000015 Ether (150 Gwei),"49,070","39,070 (79.62%)"
36,0x2c59302816a5a75814dbc44de206d0109c279ef4f8d038c7ddf72a45f4be1640,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0058605 Ether ($10.38),0.00000015 Ether (150 Gwei),"49,070","39,070 (79.62%)"
37,0xa4d0a40b2471b781d72f23c9192c2f849fe3ed9a2a2cd80f934f607023d31c07,Fail with error 'UniswapV2Router: INSUFFICIENT_OUTPUT_AMOUNT',Confirmed within 30 secs,0 Ether ($0.00),0.005127 Ether ($9.08),0.00000015 Ether (150 Gwei),"199,551","34,180 (17.13%)"
38,0xa42c3f73026606b64188c6a3ddac827803ff5aa42774913e5f04168877c18f54,Success,Confirmed within 30 secs,0 Ether ($0.00),0.02124066765416 Ether ($37.61),0.000000150123456789 Ether (150.123456789 Gwei),"200,000","141,488 (70.74%)"
39,0xa0aa59f0b8fc9def48f6a19548a0d0903f84fc67a685d50fd69120c8dc6e452a,Success,Confirmed within 1 min,0 Ether ($0.00),0.0590821319 Ether ($104.62),0.00000015095 Ether (150.95 Gwei),"395,317","391,402 (99.01%)"
40,0xe8a2f0365b4bff126503a1d22622cb65fc13a38bac8bd96d346bd1040e8cb93d,Success,Confirmed within 1 min,0 Ether ($0.00),0.007135958 Ether ($12.64),0.000000151 Ether (151 Gwei),"97,258","47,258 (48.59%)"
41,0xbfa2cf3cb71f797cb70f7e6ab240e34863ed4e4532b84094f3a253557d933b7a,Success,Confirmed within 1 min,0 Ether ($0.00),0.003374246 Ether ($5.98),0.000000151 Ether (151 Gwei),"80,000","22,346 (27.93%)"
42,0x89d9dc676e3b96dbbae30c8f929b11c918e87e55bc89aec882adeaa0d4c04a59,Success,Confirmed within 30 secs,0 Ether ($0.00),0.023279821 Ether ($41.22),0.000000151 Ether (151 Gwei),"197,371","154,171 (78.11%)"
43,0x895983fb4a29f0ef5c12f2f3c869266b5b104353ac41ab34a7b62ccedafbf990,Success,Confirmed within 30 secs,0 Ether ($0.00),0.003469074 Ether ($6.14),0.000000151 Ether (151 Gwei),"140,000","22,974 (16.41%)"
44,0x91f89fe184981fcd800a1150f0a7c8fc8ab6848abc06020b9ac0f117dc6b3def,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00601635127507 Ether ($10.64),0.000000152212500002 Ether (152.212500002 Gwei),"139,526","39,526 (28.33%)"
45,0x13bcf8403d319fd2e5debb85c95f22fd47f1f0e9f28c391a46907cf5b84a7b5e,Success,Confirmed within 30 secs,0 Ether ($0.00),0.003395529 Ether ($6.01),0.000000153 Ether (153 Gwei),"62,193","22,193 (35.68%)"
46,0xf690c4377c1db87ca6720620648f4994ac6a48712799f10187b2b8fee6e3c9a0,Success,Confirmed within 30 secs,0 Ether ($0.00),0.0080839862 Ether ($14.30),0.0000001531 Ether (153.1 Gwei),"52,802","52,802 (100%)"
47,0x43687cac356951a048c8a0d633d65f42f93b2c991a23c60a6faabb312bef1fcf,Success,Confirmed within 30 secs,0.00691875 Ether ($12.24),0.00322875 Ether ($5.71),0.00000015375 Ether (153.75 Gwei),"21,000","21,000 (100%)"
48,0x61cb42c750718ef99c2a97336583a7e6b48f73a79d9ea55a9941ffdb759282db,Success,Confirmed within 30 secs,0.06017125 Ether ($106.46),0.00322875 Ether ($5.71),0.00000015375 Ether (153.75 Gwei),"21,000","21,000 (100%)"
49,0x65f13b6234f9846eb01d76417d57a1b72abcbe6e8fbe8a78a713d4db7ae976db,Success,Confirmed within 30 secs,0.09337125 Ether ($165.20),0.00322875 Ether ($5.71),0.00000015375 Ether (153.75 Gwei),"21,000","21,000 (100%)"
