,Transaction Hash,Status,Time Consumed,Value,transactionFees,gasPrice,gasLimit,gasUsePercent
26,0xa14e5c8fb3a5269ce13e3d24f6ad6d40765e8daf47e8a5977929ef2612595da2,Success,Confirmed within 1 min,0 Ether ($0.00),0.02274055 Ether ($40.53),0.000000175 Ether (175 Gwei),"170,750","129,946 (76.1%)"
27,0xb54aef3133dbc18fc0147ad89a24899c6d07aa7d44f73ddc2c6f3a91dc1bda0f,Success,Confirmed within 30 secs,0.134926 Ether ($240.48),0.003675 Ether ($6.55),0.000000175 Ether (175 Gwei),"90,000","21,000 (23.33%)"
28,0xfbfd5afec19fc16adfed841156c99786c76bc08e1e55fbf7c7d82632bc65a562,Success,Confirmed within 1 min,0 Ether ($0.00),0.007803136 Ether ($13.91),0.000000176 Ether (176 Gwei),"207,128","44,336 (21.41%)"
29,0xa23a00da9b09f7cfb18d5e100212763520f6e69fba37a9c312d6e0df72c2f71b,Success,Confirmed within 30 secs,0 Ether ($0.00),0.008225184 Ether ($14.66),0.000000176 Ether (176 Gwei),"900,000","46,734 (5.19%)"
30,0x7fab3371ed3f095c2e6efa5e4a7e5f35b3d483befeda4439bd7c47861505efed,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009892784 Ether ($17.62),0.000000176 Ether (176 Gwei),"207,128","56,209 (27.14%)"
31,0x274be00df4688210582408a67738abee6271fb91f5a863a4d2f821f5da20f702,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009892784 Ether ($17.62),0.000000176 Ether (176 Gwei),"207,128","56,209 (27.14%)"
32,0x0c41710a4984b080d79e5242c564410aa584408fc2e541aecb87755da44f9ecf,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009892784 Ether ($17.62),0.000000176 Ether (176 Gwei),"207,128","56,209 (27.14%)"
33,0xef74eff53aab6c60a681f6522ef954203588759db3cce09aa905db4e6dee5dd2,Success,Confirmed within 30 secs,0 Ether ($0.00),0.007252784 Ether ($12.92),0.000000176 Ether (176 Gwei),"207,128","41,209 (19.9%)"
34,0x137f6095824bd1706f100eeba79a49a4c09aa4277768798285701b433692269a,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009892784 Ether ($17.62),0.000000176 Ether (176 Gwei),"207,128","56,209 (27.14%)"
35,0xafad599c70db741a9e4e6bfa394715b659c9be01810ea770682c799a1fcc4295,Success,Confirmed within 30 secs,0 Ether ($0.00),0.007252784 Ether ($12.92),0.000000176 Ether (176 Gwei),"207,128","41,209 (19.9%)"
36,0x36f83415e373f844a726db6cbb03cba92207f7964399d1ec12c2ff7ac6ae7711,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009892784 Ether ($17.62),0.000000176 Ether (176 Gwei),"207,128","56,209 (27.14%)"
37,0xa5e34bd3d38d0aa3a96b014c8edb2fe55543dedb227164906846fb7e388589f0,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009892784 Ether ($17.62),0.000000176 Ether (176 Gwei),"207,128","56,209 (27.14%)"
38,0xcc9f52c5dfe5fcb8214052d5aca247541251da9620dab1138801688903b1afc6,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009894896 Ether ($17.63),0.000000176 Ether (176 Gwei),"207,128","56,221 (27.14%)"
39,0x2fb70ce17b524528e8988ffeeae9d1639547a8fa51a0dc013ac5468798efcfd8,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009892784 Ether ($17.63),0.000000176 Ether (176 Gwei),"207,128","56,209 (27.14%)"
40,0x0ba95a136a04c3fc842c4224c734d617d7bd70428c7ffd8daa631dfe36948a4e,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009894896 Ether ($17.63),0.000000176 Ether (176 Gwei),"207,128","56,221 (27.14%)"
41,0x94d72efe879d271afcb86465c14624b0da1d5f3421e00cbd147762999bc32833,Success,Confirmed within 30 secs,0 Ether ($0.00),0.007252784 Ether ($12.92),0.000000176 Ether (176 Gwei),"207,128","41,209 (19.9%)"
42,0xc8a36a30c025ded42b12e971bc7a5b72cd1576f63aab560c400e0accb3c5a3ae,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009890672 Ether ($17.62),0.000000176 Ether (176 Gwei),"207,128","56,197 (27.13%)"
43,0xf9a1d215562a289d4841ab8e22a1f96e976627e78bfd55c66d6535e598e86911,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009894896 Ether ($17.63),0.000000176 Ether (176 Gwei),"207,128","56,221 (27.14%)"
44,0xd30b690307b8641cd5871510df2ffd38a116a7a88e630379ec445ffbe2f8f0e6,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009079664 Ether ($16.18),0.000000176 Ether (176 Gwei),"207,128","51,589 (24.91%)"
45,0x9bea350b51bc6a4c229b184f73cde779acb17630e49bfa27803a2843426f5870,Success,Confirmed within 30 secs,0 Ether ($0.00),0.009892784 Ether ($17.62),0.000000176 Ether (176 Gwei),"207,128","56,209 (27.14%)"
46,0xe036c2e2a94719be00a85b453cc34741a58f1f50b829810b51a35329779ea50b,Success,Confirmed within 30 secs,0 Ether ($0.00),0.006309248 Ether ($11.24),0.000000176 Ether (176 Gwei),"207,128","35,848 (17.31%)"
47,0xe9833390b117a56af331e239034f21123e3e104a2dbdb730104392f58b2132ea,Success,Confirmed within 30 secs,0 Ether ($0.00),0.004616374633 Ether ($8.22),0.000000176137 Ether (176.137 Gwei),"90,000","26,209 (29.12%)"
48,0x18092cb152d99dda97d7ac88df51819791bd91da33956a88f1f808fbd805ad72,Success,Confirmed within 30 secs,0 Ether ($0.00),0.00393100714286 Ether ($7.00),0.000000176785714286 Ether (176.785714286 Gwei),"37,236","22,236 (59.72%)"
49,0xd0eaf522537643fb7ac74f4a5f6a60349b455fbd487c9c0df98995676df5d4fc,Success,Confirmed within 30 secs,0.05 Ether ($89.06),0.0037548 Ether ($6.69),0.0000001788 Ether (178.8 Gwei),"21,000","21,000 (100%)"
